time,us_aqi,pm2_5,pm10,nitrogen_dioxide,sulphur_dioxide,ozone,carbon_monoxide,temperature,humidity,pressure,wind_speed
2025-06-14 09:00:00,132,33.1,62.9,3.6,10.6,196.0,342.0,0.0,0.0,0.0,0.0
2025-06-14 10:00:00,158,31.8,58.2,3.6,10.2,192.0,318.0,0.0,0.0,0.0,0.0
2025-06-14 11:00:00,173,30.4,54.8,4.1,10.0,185.0,297.0,0.0,0.0,0.0,0.0
2025-06-14 12:00:00,181,26.5,49.4,6.9,11.1,189.0,316.0,0.0,0.0,0.0,0.0
2025-06-14 13:00:00,185,24.2,42.4,16.1,10.9,164.0,390.0,0.0,0.0,0.0,0.0
2025-06-14 14:00:00,182,24.2,36.9,29.2,10.6,128.0,503.0,0.0,0.0,0.0,0.0
2025-06-14 15:00:00,170,27.9,37.4,42.0,10.3,96.0,642.0,0.0,0.0,0.0,0.0
2025-06-14 16:00:00,153,30.0,38.5,54.3,10.1,70.0,867.0,0.0,0.0,0.0,0.0
2025-06-14 17:00:00,126,32.8,40.9,66.4,9.9,47.0,1120.0,0.0,0.0,0.0,0.0
2025-06-14 18:00:00,96,36.6,44.7,74.4,9.4,30.0,1208.0,0.0,0.0,0.0,0.0
2025-06-14 19:00:00,97,39.3,47.4,77.2,8.2,18.0,979.0,0.0,0.0,0.0,0.0
2025-06-14 20:00:00,98,41.1,49.0,75.9,6.6,12.0,586.0,0.0,0.0,0.0,0.0
2025-06-14 21:00:00,99,40.3,47.3,70.5,5.3,12.0,300.0,0.0,0.0,0.0,0.0
2025-06-14 22:00:00,100,37.3,44.9,58.1,4.6,20.0,234.0,0.0,0.0,0.0,0.0
2025-06-14 23:00:00,101,35.2,44.8,41.5,4.1,34.0,274.0,0.0,0.0,0.0,0.0
2025-06-15 00:00:00,101,34.6,42.7,36.1,4.6,43.0,350.0,0.0,0.0,0.0,0.0
2025-06-15 01:00:00,100,33.2,42.5,31.2,5.8,72.0,478.0,0.0,0.0,0.0,0.0
2025-06-15 02:00:00,99,33.6,45.1,24.3,7.5,113.0,642.0,0.0,0.0,0.0,0.0
2025-06-15 03:00:00,98,31.7,52.5,17.9,8.9,146.0,719.0,0.0,0.0,0.0,0.0
2025-06-15 04:00:00,97,27.0,44.0,12.6,9.9,165.0,624.0,0.0,0.0,0.0,0.0
2025-06-15 05:00:00,96,24.6,39.0,7.8,10.7,177.0,442.0,0.0,0.0,0.0,0.0
2025-06-15 06:00:00,95,24.0,38.8,4.5,11.0,185.0,307.0,0.0,0.0,0.0,0.0
2025-06-15 07:00:00,94,23.7,38.5,3.2,10.6,189.0,276.0,0.0,0.0,0.0,0.0
2025-06-15 08:00:00,98,24.0,39.6,3.3,9.8,189.0,291.0,0.0,0.0,0.0,0.0
2025-06-15 09:00:00,129,24.0,40.0,4.0,9.3,187.0,311.0,0.0,0.0,0.0,0.0
2025-06-15 10:00:00,153,24.0,40.0,4.1,9.4,185.0,308.0,0.0,0.0,0.0,0.0
2025-06-15 11:00:00,164,23.9,40.0,4.7,9.8,181.0,310.0,0.0,0.0,0.0,0.0
2025-06-15 12:00:00,170,16.9,26.8,9.5,7.9,159.0,359.0,0.0,0.0,0.0,0.0
2025-06-15 13:00:00,169,22.1,36.0,12.3,8.8,153.0,494.0,0.0,0.0,0.0,0.0
2025-06-15 14:00:00,165,31.2,48.1,16.2,10.2,144.0,676.0,0.0,0.0,0.0,0.0
2025-06-15 15:00:00,159,41.1,58.8,19.9,11.2,135.0,827.0,0.0,0.0,0.0,0.0
2025-06-15 16:00:00,150,45.9,66.6,22.8,11.8,126.0,929.0,0.0,0.0,0.0,0.0
2025-06-15 17:00:00,137,48.7,73.1,25.4,12.1,115.0,1001.0,0.0,0.0,0.0,0.0
2025-06-15 18:00:00,121,52.9,80.3,27.7,12.1,105.0,1024.0,0.0,0.0,0.0,0.0
2025-06-15 19:00:00,104,55.8,87.1,30.2,11.7,93.0,978.0,0.0,0.0,0.0,0.0
2025-06-15 20:00:00,96,57.4,91.3,32.4,11.1,81.0,883.0,0.0,0.0,0.0,0.0
2025-06-15 21:00:00,97,57.2,90.3,33.2,10.5,72.0,780.0,0.0,0.0,0.0,0.0
2025-06-15 22:00:00,98,55.9,88.2,32.0,9.6,66.0,663.0,0.0,0.0,0.0,0.0
2025-06-15 23:00:00,100,53.0,85.2,29.3,8.7,63.0,539.0,0.0,0.0,0.0,0.0
2025-06-16 00:00:00,102,58.7,85.7,14.0,13.5,111.0,470.0,0.0,0.0,0.0,0.0
2025-06-16 01:00:00,104,55.1,80.3,15.7,14.1,115.0,510.0,0.0,0.0,0.0,0.0
2025-06-16 02:00:00,106,51.9,80.6,17.9,14.9,122.0,606.0,0.0,0.0,0.0,0.0
2025-06-16 03:00:00,108,49.7,83.4,18.5,16.1,132.0,660.0,0.0,0.0,0.0,0.0
2025-06-16 04:00:00,110,47.8,83.6,16.0,18.1,150.0,620.0,0.0,0.0,0.0,0.0
2025-06-16 05:00:00,112,46.2,81.7,11.9,20.4,171.0,538.0,0.0,0.0,0.0,0.0
2025-06-16 06:00:00,114,45.3,79.2,8.6,21.6,188.0,471.0,0.0,0.0,0.0,0.0
2025-06-16 07:00:00,117,44.0,75.2,6.8,20.8,197.0,441.0,0.0,0.0,0.0,0.0
2025-06-16 08:00:00,119,41.7,69.4,5.8,18.9,202.0,428.0,0.0,0.0,0.0,0.0
2025-06-16 09:00:00,138,39.7,64.3,5.6,17.2,203.0,422.0,0.0,0.0,0.0,0.0
2025-06-16 10:00:00,155,39.8,63.1,5.6,16.3,202.0,402.0,0.0,0.0,0.0,0.0
2025-06-16 11:00:00,168,41.0,64.5,6.3,15.6,197.0,390.0,0.0,0.0,0.0,0.0
2025-06-16 12:00:00,178,46.2,80.3,8.5,12.9,204.0,449.0,0.0,0.0,0.0,0.0
2025-06-16 13:00:00,187,45.8,78.9,20.9,13.8,179.0,652.0,0.0,0.0,0.0,0.0
2025-06-16 14:00:00,188,47.7,80.6,38.0,15.2,144.0,925.0,0.0,0.0,0.0,0.0
2025-06-16 15:00:00,181,57.3,88.0,51.2,16.4,115.0,1115.0,0.0,0.0,0.0,0.0
2025-06-16 16:00:00,168,61.0,92.0,57.1,17.7,99.0,1154.0,0.0,0.0,0.0,0.0
2025-06-16 17:00:00,152,64.0,96.9,59.0,18.8,90.0,1109.0,0.0,0.0,0.0,0.0
2025-06-16 18:00:00,138,66.6,99.7,58.8,18.9,81.0,1028.0,0.0,0.0,0.0,0.0
2025-06-16 19:00:00,139,69.4,101.3,56.2,17.2,71.0,905.0,0.0,0.0,0.0,0.0
2025-06-16 20:00:00,141,69.4,99.4,51.5,14.5,62.0,745.0,0.0,0.0,0.0,0.0
2025-06-16 21:00:00,142,68.2,95.2,47.0,11.9,54.0,614.0,0.0,0.0,0.0,0.0
2025-06-16 22:00:00,143,63.3,85.7,44.1,9.2,42.0,533.0,0.0,0.0,0.0,0.0
2025-06-16 23:00:00,144,56.7,73.8,41.5,6.5,30.0,480.0,0.0,0.0,0.0,0.0
2025-06-17 00:00:00,144,40.9,53.9,24.4,4.4,55.0,457.0,0.0,0.0,0.0,0.0
2025-06-17 01:00:00,142,37.3,48.9,21.1,6.8,79.0,481.0,0.0,0.0,0.0,0.0
2025-06-17 02:00:00,141,39.3,56.3,16.4,10.1,113.0,534.0,0.0,0.0,0.0,0.0
2025-06-17 03:00:00,139,51.2,85.0,12.3,12.9,145.0,562.0,0.0,0.0,0.0,0.0
2025-06-17 04:00:00,139,55.2,92.0,9.2,14.7,174.0,536.0,0.0,0.0,0.0,0.0
2025-06-17 05:00:00,140,56.6,93.1,6.5,16.1,202.0,485.0,0.0,0.0,0.0,0.0
2025-06-17 06:00:00,141,57.6,93.8,4.7,16.6,221.0,447.0,0.0,0.0,0.0,0.0
2025-06-17 07:00:00,142,57.5,93.1,3.8,16.0,227.0,434.0,0.0,0.0,0.0,0.0
2025-06-17 08:00:00,144,56.0,89.9,3.8,14.6,224.0,434.0,0.0,0.0,0.0,0.0
2025-06-17 09:00:00,158,54.6,86.6,4.2,13.4,219.0,441.0,0.0,0.0,0.0,0.0
2025-06-17 10:00:00,181,52.4,82.0,4.7,12.7,212.0,447.0,0.0,0.0,0.0,0.0
2025-06-17 11:00:00,196,51.6,79.6,5.7,12.2,203.0,461.0,0.0,0.0,0.0,0.0
2025-06-17 12:00:00,202,40.4,63.1,7.5,14.2,201.0,507.0,0.0,0.0,0.0,0.0
2025-06-17 13:00:00,204,51.7,78.2,9.7,13.9,196.0,610.0,0.0,0.0,0.0,0.0
2025-06-17 14:00:00,204,63.6,92.9,12.9,13.4,189.0,745.0,0.0,0.0,0.0,0.0
2025-06-17 15:00:00,202,68.7,99.7,16.2,12.9,179.0,856.0,0.0,0.0,0.0,0.0
2025-06-17 16:00:00,196,70.3,101.7,19.5,12.3,164.0,933.0,0.0,0.0,0.0,0.0
2025-06-17 17:00:00,187,71.2,103.4,22.8,11.7,147.0,985.0,0.0,0.0,0.0,0.0
2025-06-17 18:00:00,175,72.2,104.5,25.3,11.1,131.0,988.0,0.0,0.0,0.0,0.0
2025-06-17 19:00:00,162,72.9,107.6,26.3,10.6,119.0,909.0,0.0,0.0,0.0,0.0
2025-06-17 20:00:00,151,75.2,111.1,26.6,10.1,109.0,780.0,0.0,0.0,0.0,0.0
2025-06-17 21:00:00,152,76.4,112.9,27.4,9.6,98.0,676.0,0.0,0.0,0.0,0.0
2025-06-17 22:00:00,152,76.6,111.8,30.4,8.4,78.0,623.0,0.0,0.0,0.0,0.0
2025-06-17 23:00:00,152,75.7,107.6,33.8,7.1,57.0,595.0,0.0,0.0,0.0,0.0
2025-06-18 00:00:00,153,60.8,78.7,15.0,7.6,109.0,580.0,0.0,0.0,0.0,0.0
2025-06-18 01:00:00,153,60.1,75.9,14.2,9.8,122.0,590.0,0.0,0.0,0.0,0.0
2025-06-18 02:00:00,154,57.0,82.0,12.9,12.7,141.0,614.0,0.0,0.0,0.0,0.0
2025-06-18 03:00:00,155,43.3,64.3,11.3,15.2,161.0,611.0,0.0,0.0,0.0,0.0
2025-06-18 04:00:00,154,42.7,62.6,9.0,16.7,182.0,552.0,0.0,0.0,0.0,0.0
2025-06-18 05:00:00,154,47.4,70.5,6.4,17.6,203.0,466.0,0.0,0.0,0.0,0.0
2025-06-18 06:00:00,154,52.2,80.1,4.4,17.9,218.0,401.0,0.0,0.0,0.0,0.0
2025-06-18 07:00:00,154,53.8,83.1,3.6,17.3,224.0,377.0,0.0,0.0,0.0,0.0
2025-06-18 08:00:00,154,54.0,83.4,3.5,16.0,223.0,374.0,0.0,0.0,0.0,0.0
2025-06-18 09:00:00,173,53.4,82.0,3.8,15.0,220.0,376.0,0.0,0.0,0.0,0.0
2025-06-18 10:00:00,188,52.2,79.4,3.3,14.6,218.0,336.0,0.0,0.0,0.0,0.0
2025-06-18 11:00:00,200,50.8,76.8,3.3,14.4,213.0,301.0,0.0,0.0,0.0,0.0
2025-06-18 12:00:00,204,36.1,54.8,7.3,14.5,199.0,401.0,0.0,0.0,0.0,0.0
2025-06-18 13:00:00,205,34.9,52.9,17.8,14.7,175.0,771.0,0.0,0.0,0.0,0.0
2025-06-18 14:00:00,203,36.1,52.2,32.1,15.0,141.0,1277.0,0.0,0.0,0.0,0.0
2025-06-18 15:00:00,195,42.0,56.3,40.8,14.6,117.0,1641.0,0.0,0.0,0.0,0.0
2025-06-18 16:00:00,178,44.1,57.6,38.6,13.1,112.0,1767.0,0.0,0.0,0.0,0.0
2025-06-18 17:00:00,160,45.4,58.4,30.8,10.9,116.0,1751.0,0.0,0.0,0.0,0.0
2025-06-18 18:00:00,148,46.0,59.4,24.3,9.2,118.0,1609.0,0.0,0.0,0.0,0.0
2025-06-18 19:00:00,146,46.1,59.8,21.7,8.4,113.0,1259.0,0.0,0.0,0.0,0.0
2025-06-18 20:00:00,143,46.2,59.8,20.5,8.1,106.0,783.0,0.0,0.0,0.0,0.0
2025-06-18 21:00:00,140,46.2,59.6,19.5,7.9,100.0,436.0,0.0,0.0,0.0,0.0
2025-06-18 22:00:00,137,45.9,58.3,18.8,7.5,94.0,339.0,0.0,0.0,0.0,0.0
2025-06-18 23:00:00,133,45.2,57.2,18.4,7.1,90.0,372.0,0.0,0.0,0.0,0.0
2025-06-19 00:00:00,130,48.3,61.2,23.5,7.4,74.0,427.0,0.0,0.0,0.0,0.0
2025-06-19 01:00:00,129,47.7,60.1,20.0,9.5,98.0,486.0,0.0,0.0,0.0,0.0
2025-06-19 02:00:00,128,48.3,71.0,15.2,12.4,133.0,567.0,0.0,0.0,0.0,0.0
2025-06-19 03:00:00,127,48.0,75.2,11.0,14.6,162.0,616.0,0.0,0.0,0.0,0.0
2025-06-19 04:00:00,127,47.5,75.9,8.2,15.5,181.0,603.0,0.0,0.0,0.0,0.0
2025-06-19 05:00:00,128,47.7,75.2,6.1,15.8,196.0,558.0,0.0,0.0,0.0,0.0
2025-06-19 06:00:00,128,47.8,73.8,4.6,15.7,206.0,513.0,0.0,0.0,0.0,0.0
2025-06-19 07:00:00,127,48.1,72.6,3.8,15.2,212.0,475.0,0.0,0.0,0.0,0.0
2025-06-19 08:00:00,135,49.0,72.4,3.7,14.4,215.0,439.0,0.0,0.0,0.0,0.0
2025-06-19 09:00:00,161,49.6,71.7,3.9,13.8,215.0,417.0,0.0,0.0,0.0,0.0
2025-06-19 10:00:00,180,48.4,69.4,4.3,13.6,214.0,384.0,0.0,0.0,0.0,0.0
2025-06-19 11:00:00,193,47.4,67.1,5.0,13.5,212.0,367.0,0.0,0.0,0.0,0.0
2025-06-19 12:00:00,200,49.8,73.8,6.8,12.3,210.0,457.0,0.0,0.0,0.0,0.0
2025-06-19 13:00:00,202,49.7,72.9,10.3,12.1,197.0,784.0,0.0,0.0,0.0,0.0
2025-06-19 14:00:00,202,50.5,73.6,15.0,11.8,180.0,1218.0,0.0,0.0,0.0,0.0
2025-06-19 15:00:00,201,55.4,76.4,17.9,11.5,165.0,1468.0,0.0,0.0,0.0,0.0
2025-06-19 16:00:00,194,59.4,84.1,17.1,11.0,157.0,1361.0,0.0,0.0,0.0,0.0
2025-06-19 17:00:00,185,61.0,88.2,14.4,10.5,152.0,1070.0,0.0,0.0,0.0,0.0
2025-06-19 18:00:00,175,62.4,90.1,12.0,10.2,147.0,813.0,0.0,0.0,0.0,0.0
2025-06-19 19:00:00,164,64.3,93.1,10.7,10.4,142.0,663.0,0.0,0.0,0.0,0.0
2025-06-19 20:00:00,153,66.4,97.1,9.7,10.8,138.0,548.0,0.0,0.0,0.0,0.0
2025-06-19 21:00:00,140,68.7,101.0,9.2,11.0,134.0,471.0,0.0,0.0,0.0,0.0
2025-06-19 22:00:00,142,70.3,105.2,9.7,10.6,129.0,442.0,0.0,0.0,0.0,0.0
2025-06-19 23:00:00,145,72.4,110.6,10.7,10.1,123.0,450.0,0.0,0.0,0.0,0.0
2025-06-20 00:00:00,148,66.6,92.0,10.5,8.5,131.0,473.0,0.0,0.0,0.0,0.0
2025-06-20 01:00:00,149,66.1,87.8,11.4,10.5,139.0,515.0,0.0,0.0,0.0,0.0
2025-06-20 02:00:00,150,63.8,99.4,12.5,13.3,149.0,571.0,0.0,0.0,0.0,0.0
2025-06-20 03:00:00,151,63.1,106.9,12.5,15.4,161.0,601.0,0.0,0.0,0.0,0.0
2025-06-20 04:00:00,151,63.8,114.6,10.4,16.3,174.0,580.0,0.0,0.0,0.0,0.0
2025-06-20 05:00:00,152,64.7,117.6,7.1,16.5,188.0,532.0,0.0,0.0,0.0,0.0
2025-06-20 06:00:00,152,64.5,111.8,4.7,16.3,198.0,492.0,0.0,0.0,0.0,0.0
2025-06-20 07:00:00,153,63.6,106.9,3.8,15.7,203.0,470.0,0.0,0.0,0.0,0.0
2025-06-20 08:00:00,153,61.7,100.8,3.7,14.8,206.0,454.0,0.0,0.0,0.0,0.0
2025-06-20 09:00:00,164,59.8,94.5,4.1,14.0,205.0,447.0,0.0,0.0,0.0,0.0
2025-06-20 10:00:00,174,55.8,86.1,4.7,13.7,202.0,423.0,0.0,0.0,0.0,0.0
2025-06-20 11:00:00,183,52.0,79.4,5.7,13.6,196.0,407.0,0.0,0.0,0.0,0.0
2025-06-20 12:00:00,188,52.5,82.9,7.6,13.6,186.0,474.0,0.0,0.0,0.0,0.0
2025-06-20 13:00:00,190,52.4,84.3,11.2,13.3,173.0,728.0,0.0,0.0,0.0,0.0
2025-06-20 14:00:00,188,58.2,98.0,15.9,12.9,156.0,1065.0,0.0,0.0,0.0,0.0
2025-06-20 15:00:00,181,65.2,110.4,18.5,12.6,143.0,1245.0,0.0,0.0,0.0,0.0
2025-06-20 16:00:00,171,70.5,130.4,16.8,12.4,138.0,1118.0,0.0,0.0,0.0,0.0
2025-06-20 17:00:00,161,73.1,142.5,13.0,12.2,137.0,834.0,0.0,0.0,0.0,0.0
2025-06-20 18:00:00,156,75.2,146.7,9.8,12.1,137.0,602.0,0.0,0.0,0.0,0.0
2025-06-20 19:00:00,156,75.7,141.1,8.3,12.1,136.0,507.0,0.0,0.0,0.0,0.0
2025-06-20 20:00:00,156,75.0,137.4,7.4,12.1,136.0,465.0,0.0,0.0,0.0,0.0
2025-06-20 21:00:00,157,73.3,132.2,7.0,11.8,134.0,433.0,0.0,0.0,0.0,0.0
2025-06-20 22:00:00,157,69.4,125.7,6.9,10.6,129.0,393.0,0.0,0.0,0.0,0.0
2025-06-20 23:00:00,157,65.2,113.6,7.3,9.1,124.0,363.0,0.0,0.0,0.0,0.0
2025-06-21 00:00:00,157,45.3,69.8,8.5,6.2,121.0,360.0,0.0,0.0,0.0,0.0
2025-06-21 01:00:00,156,44.1,63.3,11.1,7.3,125.0,408.0,0.0,0.0,0.0,0.0
2025-06-21 02:00:00,155,48.7,80.8,14.6,8.8,131.0,483.0,0.0,0.0,0.0,0.0
2025-06-21 03:00:00,155,53.3,108.7,16.0,10.1,139.0,531.0,0.0,0.0,0.0,0.0
2025-06-21 04:00:00,154,52.9,129.9,13.3,11.0,149.0,520.0,0.0,0.0,0.0,0.0
2025-06-21 05:00:00,154,52.0,142.5,8.6,11.7,160.0,482.0,0.0,0.0,0.0,0.0
2025-06-21 06:00:00,154,51.7,156.9,5.0,12.1,169.0,453.0,0.0,0.0,0.0,0.0
2025-06-21 07:00:00,153,51.8,156.0,3.8,12.1,175.0,449.0,0.0,0.0,0.0,0.0
2025-06-21 08:00:00,153,53.8,156.5,3.8,11.9,178.0,456.0,0.0,0.0,0.0,0.0
2025-06-21 09:00:00,153,56.0,156.9,4.2,11.7,179.0,462.0,0.0,0.0,0.0,0.0
2025-06-21 10:00:00,153,53.2,147.1,4.4,11.7,179.0,446.0,0.0,0.0,0.0,0.0
2025-06-21 11:00:00,153,52.2,144.8,5.1,11.8,178.0,431.0,0.0,0.0,0.0,0.0
2025-06-21 12:00:00,155,61.2,164.4,8.5,8.7,156.0,474.0,0.0,0.0,0.0,0.0
2025-06-21 13:00:00,157,65.2,170.0,12.7,8.3,144.0,648.0,0.0,0.0,0.0,0.0
2025-06-21 14:00:00,154,75.0,170.0,18.3,7.8,127.0,881.0,0.0,0.0,0.0,0.0
2025-06-21 15:00:00,154,85.0,173.2,21.9,7.2,115.0,1007.0,0.0,0.0,0.0,0.0
2025-06-21 16:00:00,154,85.7,167.2,21.5,6.7,111.0,925.0,0.0,0.0,0.0,0.0
2025-06-21 17:00:00,155,83.4,154.6,19.2,6.1,112.0,737.0,0.0,0.0,0.0,0.0
2025-06-21 18:00:00,155,71.2,137.8,17.0,5.7,112.0,588.0,0.0,0.0,0.0,0.0
2025-06-21 19:00:00,155,67.3,121.5,16.0,5.4,108.0,538.0,0.0,0.0,0.0,0.0
2025-06-21 20:00:00,155,65.0,113.9,15.2,5.2,103.0,527.0,0.0,0.0,0.0,0.0
2025-06-21 21:00:00,154,62.9,113.6,14.1,5.1,101.0,516.0,0.0,0.0,0.0,0.0
2025-06-21 22:00:00,154,56.6,97.6,12.0,5.0,104.0,481.0,0.0,0.0,0.0,0.0
2025-06-21 23:00:00,154,49.2,89.2,9.6,4.9,110.0,447.0,0.0,0.0,0.0,0.0
2025-06-22 00:00:00,153,32.8,55.2,8.9,3.6,110.0,446.0,0.0,0.0,0.0,0.0
2025-06-22 01:00:00,153,31.5,55.4,14.0,4.1,107.0,513.0,0.0,0.0,0.0,0.0
2025-06-22 02:00:00,153,32.0,55.4,20.7,4.9,103.0,614.0,0.0,0.0,0.0,0.0
2025-06-22 03:00:00,152,31.9,52.9,24.1,5.6,105.0,677.0,0.0,0.0,0.0,0.0
2025-06-22 04:00:00,151,28.2,43.3,20.9,6.4,120.0,664.0,0.0,0.0,0.0,0.0
2025-06-22 05:00:00,151,27.0,41.1,14.4,7.2,142.0,613.0,0.0,0.0,0.0,0.0
2025-06-22 06:00:00,150,19.7,33.5,9.2,7.6,156.0,573.0,0.0,0.0,0.0,0.0
2025-06-22 07:00:00,146,19.8,49.4,7.1,7.1,155.0,561.0,0.0,0.0,0.0,0.0
2025-06-22 08:00:00,143,27.2,75.7,6.4,6.2,146.0,559.0,0.0,0.0,0.0,0.0
2025-06-22 09:00:00,140,35.2,87.5,6.3,5.7,139.0,567.0,0.0,0.0,0.0,0.0
2025-06-22 10:00:00,138,38.0,97.1,5.1,5.8,140.0,554.0,0.0,0.0,0.0,0.0
2025-06-22 11:00:00,137,35.3,90.6,4.6,6.3,142.0,550.0,0.0,0.0,0.0,0.0
2025-06-22 12:00:00,135,42.8,114.8,8.8,9.1,141.0,645.0,0.0,0.0,0.0,0.0
2025-06-22 13:00:00,133,44.2,113.9,24.6,9.9,116.0,962.0,0.0,0.0,0.0,0.0
2025-06-22 14:00:00,131,51.0,109.4,46.5,10.9,81.0,1378.0,0.0,0.0,0.0,0.0
2025-06-22 15:00:00,128,55.9,112.0,62.7,11.6,54.0,1618.0,0.0,0.0,0.0,0.0
2025-06-22 16:00:00,125,56.5,113.9,68.0,11.7,43.0,1521.0,0.0,0.0,0.0,0.0
2025-06-22 17:00:00,122,59.1,124.8,67.7,11.5,40.0,1248.0,0.0,0.0,0.0,0.0
2025-06-22 18:00:00,120,63.8,136.0,66.4,11.1,38.0,1010.0,0.0,0.0,0.0,0.0
2025-06-22 19:00:00,119,66.1,143.0,65.8,10.6,34.0,885.0,0.0,0.0,0.0,0.0
2025-06-22 20:00:00,119,67.1,144.8,64.1,9.9,31.0,794.0,0.0,0.0,0.0,0.0
2025-06-22 21:00:00,119,67.5,138.8,60.7,9.2,30.0,709.0,0.0,0.0,0.0,0.0
2025-06-22 22:00:00,119,67.1,126.2,55.0,8.1,27.0,604.0,0.0,0.0,0.0,0.0
2025-06-22 23:00:00,121,63.8,110.1,47.5,7.0,26.0,504.0,0.0,0.0,0.0,0.0
2025-06-23 00:00:00,122,42.5,59.0,27.8,5.3,42.0,456.0,0.0,0.0,0.0,0.0
2025-06-23 01:00:00,123,41.2,63.1,24.3,7.3,62.0,505.0,0.0,0.0,0.0,0.0
2025-06-23 02:00:00,124,45.3,91.3,19.5,10.2,90.0,606.0,0.0,0.0,0.0,0.0
2025-06-23 03:00:00,125,51.7,129.5,15.0,13.1,118.0,675.0,0.0,0.0,0.0,0.0
2025-06-23 04:00:00,127,54.2,137.4,11.5,16.2,144.0,673.0,0.0,0.0,0.0,0.0
2025-06-23 05:00:00,130,53.7,130.9,8.3,19.3,169.0,639.0,0.0,0.0,0.0,0.0
2025-06-23 06:00:00,133,55.5,125.7,6.0,21.0,188.0,601.0,0.0,0.0,0.0,0.0
2025-06-23 07:00:00,137,57.6,120.1,4.6,20.2,197.0,559.0,0.0,0.0,0.0,0.0
2025-06-23 08:00:00,141,57.4,113.4,4.0,18.0,199.0,513.0,0.0,0.0,0.0,0.0
2025-06-23 09:00:00,144,56.0,108.0,4.2,16.3,198.0,495.0,0.0,0.0,0.0,0.0
2025-06-23 10:00:00,146,56.0,107.1,3.2,15.9,199.0,477.0,0.0,0.0,0.0,0.0
2025-06-23 11:00:00,163,58.4,112.2,3.0,15.9,197.0,486.0,0.0,0.0,0.0,0.0
2025-06-23 12:00:00,175,52.6,98.7,9.9,14.6,178.0,642.0,0.0,0.0,0.0,0.0
2025-06-23 13:00:00,181,56.9,106.2,18.5,14.1,159.0,1115.0,0.0,0.0,0.0,0.0
2025-06-23 14:00:00,179,63.1,104.1,30.3,13.3,133.0,1735.0,0.0,0.0,0.0,0.0
2025-06-23 15:00:00,170,66.4,103.4,38.5,12.4,111.0,2105.0,0.0,0.0,0.0,0.0
2025-06-23 16:00:00,157,67.1,102.7,39.9,11.3,99.0,2016.0,0.0,0.0,0.0,0.0
2025-06-23 17:00:00,152,67.1,101.5,37.7,10.1,93.0,1677.0,0.0,0.0,0.0,0.0
2025-06-23 18:00:00,152,67.3,100.6,35.1,9.0,88.0,1327.0,0.0,0.0,0.0,0.0
2025-06-23 19:00:00,152,66.6,100.1,33.2,8.3,84.0,1006.0,0.0,0.0,0.0,0.0
2025-06-23 20:00:00,152,65.9,100.4,31.0,7.8,81.0,673.0,0.0,0.0,0.0,0.0
2025-06-23 21:00:00,152,66.4,101.3,28.4,7.3,81.0,440.0,0.0,0.0,0.0,0.0
2025-06-23 22:00:00,152,65.7,100.4,25.0,6.6,82.0,370.0,0.0,0.0,0.0,0.0
2025-06-23 23:00:00,152,65.7,101.3,21.3,6.0,85.0,400.0,0.0,0.0,0.0,0.0
2025-06-24 00:00:00,152,68.9,100.6,28.8,5.8,58.0,453.0,0.0,0.0,0.0,0.0
2025-06-24 01:00:00,153,64.7,106.6,24.7,7.1,80.0,524.0,0.0,0.0,0.0,0.0
2025-06-24 02:00:00,154,54.8,95.9,18.9,8.9,112.0,617.0,0.0,0.0,0.0,0.0
2025-06-24 03:00:00,154,55.2,102.9,13.9,10.4,139.0,669.0,0.0,0.0,0.0,0.0
2025-06-24 04:00:00,154,51.7,95.2,10.6,11.1,158.0,640.0,0.0,0.0,0.0,0.0
2025-06-24 05:00:00,154,50.3,88.2,8.1,11.4,173.0,569.0,0.0,0.0,0.0,0.0
2025-06-24 06:00:00,154,49.2,82.7,6.4,11.7,183.0,513.0,0.0,0.0,0.0,0.0
2025-06-24 07:00:00,154,51.6,88.2,5.3,12.2,186.0,489.0,0.0,0.0,0.0,0.0
2025-06-24 08:00:00,153,51.8,89.6,5.0,12.8,183.0,480.0,0.0,0.0,0.0,0.0
2025-06-24 09:00:00,153,55.4,95.2,5.4,13.3,180.0,493.0,0.0,0.0,0.0,0.0
2025-06-24 10:00:00,153,61.5,106.6,5.9,13.9,179.0,520.0,0.0,0.0,0.0,0.0
2025-06-24 11:00:00,158,65.4,113.4,7.1,14.4,177.0,569.0,0.0,0.0,0.0,0.0
2025-06-24 12:00:00,164,63.3,108.3,10.4,13.9,178.0,668.0,0.0,0.0,0.0,0.0
2025-06-24 13:00:00,167,64.0,106.6,22.8,13.6,152.0,884.0,0.0,0.0,0.0,0.0
2025-06-24 14:00:00,164,68.2,101.0,39.7,13.2,117.0,1150.0,0.0,0.0,0.0,0.0
2025-06-24 15:00:00,154,65.9,94.1,50.0,12.4,91.0,1288.0,0.0,0.0,0.0,0.0
2025-06-24 16:00:00,154,61.5,87.3,47.9,10.9,82.0,1192.0,0.0,0.0,0.0,0.0
2025-06-24 17:00:00,154,58.9,84.5,39.2,9.0,83.0,969.0,0.0,0.0,0.0,0.0
2025-06-24 18:00:00,154,58.0,84.8,30.9,7.5,86.0,763.0,0.0,0.0,0.0,0.0
2025-06-24 19:00:00,154,57.9,86.4,24.8,6.8,92.0,614.0,0.0,0.0,0.0,0.0
2025-06-24 20:00:00,153,58.0,89.4,19.1,6.4,101.0,482.0,0.0,0.0,0.0,0.0
